"0","16777215","-","-","-","-","-","-","-","-"
"20432896","20433663","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20433664","20433919","VN","Viet Nam","Bac Ninh","Bac Ninh","21.18333","106.05","220000","+07:00","84","0241","6"
"20433920","20434943","VN","Viet Nam","Quang Ninh","Cam Pha Mines","21.01667","107.3","200000","+07:00","84","033","211"
"20434944","20435967","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20435968","20436223","VN","Viet Nam","Hai Phong","Haiphong","20.85611","106.68222","180000","+07:00","84","031","9"
"20436224","20436479","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20436480","20436735","VN","Viet Nam","Lang Son","Lang Son","21.83333","106.73333","240000","+07:00","84","025","285"
"20436736","20436991","VN","Viet Nam","Hai Phong","Haiphong","20.85611","106.68222","180000","+07:00","84","031","9"
"20436992","20437247","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20437248","20437503","VN","Viet Nam","Thai Binh","Thai Binh","20.45","106.33333","410000","+07:00","84","036","3"
"20437504","20437759","VN","Viet Nam","Thai Nguyen","Thai Nguyen","21.59278","105.84417","250000","+07:00","84","0280","31"
"20437760","20438271","VN","Viet Nam","Hai Phong","Haiphong","20.85611","106.68222","180000","+07:00","84","031","9"
"20438272","20438527","VN","Viet Nam","Hai Duong","Hai Duong","20.93333","106.31667","170000","+07:00","84","0320","3"
"20438528","20438783","VN","Viet Nam","Son La","Son La","21.31667","103.9","360000","+07:00","84","022","680"
"20438784","20439039","VN","Viet Nam","Bac Ninh","Bac Ninh","21.18333","106.05","220000","+07:00","84","0241","6"
"20439040","20439295","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20439296","20439551","VN","Viet Nam","Ha Tinh","Ha Tinh","18.33333","105.9","480000","+07:00","84","039","7"
"20439552","20440319","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20440320","20440575","VN","Viet Nam","Nam Dinh","Nam Dinh","20.41667","106.16667","420000","+07:00","84","0350","5"
"20440576","20441087","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20441088","20441343","VN","Viet Nam","Phu Tho","Viet Tri","21.30194","105.43083","290000","+07:00","84","0210","18"
"20441344","20441599","VN","Viet Nam","Nghe An","Vinh","18.66667","105.66667","460000","+07:00","84","038","9"
"20441600","20441855","VN","Viet Nam","Hai Duong","Hai Duong","20.93333","106.31667","170000","+07:00","84","0320","3"
"20441856","20442111","VN","Viet Nam","Lao Cai","Lao Cai","22.48333","103.95","330000","+07:00","84","020","175"
"20442112","20442367","VN","Viet Nam","Bac Ninh","Bac Ninh","21.18333","106.05","220000","+07:00","84","0241","6"
"20442368","20442623","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20442624","20442879","VN","Viet Nam","Lao Cai","Lao Cai","22.48333","103.95","330000","+07:00","84","020","175"
"20442880","20447231","VN","Viet Nam","Ha Noi","Hanoi","21.0245","105.84117","100000","+07:00","84","04","14"
"20447232","20479999","CN","China","Heilongjiang","Hegang","47.4","130.36667","154105","+08:00","86","0468","211"
"20480000","20512767","CN","China","Heilongjiang","Mudanjiang","44.58333","129.6","157000","+08:00","86","0453","239"
"20512768","20516095","CN","China","Heilongjiang","Suihua","46.64056","126.99694","231201","+08:00","86","0455","180"
"20516096","20516351","CN","China","Heilongjiang","Tieli","46.95","128.05","152501","+08:00","86","0458","209"
"20516352","20526079","CN","China","Heilongjiang","Suihua","46.64056","126.99694","231201","+08:00","86","0455","180"
"20526080","20526335","CN","China","Heilongjiang","Lanxi","46.26222","126.28556","151500","+08:00","86","0455","162"
"20526336","20529151","CN","China","Heilongjiang","Suihua","46.64056","126.99694","231201","+08:00","86","0455","180"
"20529152","20545535","CN","China","Heilongjiang","Qiqihar","47.34083","123.96722","161000","+08:00","86","0452","149"
"20545536","20561919","CN","China","Heilongjiang","Shuangyashan","46.63611","131.15389","155100","+08:00","86","0469","187"
"20561920","20578303","CN","China","Heilongjiang","Jixi","45.3","130.96667","158100","+08:00","86","0467","195"
"20578304","20631039","CN","China","Heilongjiang","Harbin","45.75","126.65","150001","+08:00","86","0451","140"
"20631040","20631295","CN","China","Heilongjiang","Bayan","46.08333","127.4","151800","+08:00","86","0451","136"
"20631296","20633343","CN","China","Heilongjiang","Harbin","45.75","126.65","150001","+08:00","86","0451","140"
"20633344","20633599","CN","China","Heilongjiang","Yilan","46.31667","129.56667","154800","+08:00","86","0451","97"
"20633600","20639743","CN","China","Heilongjiang","Harbin","45.75","126.65","150001","+08:00","86","0451","140"
"20639744","20639999","CN","China","Heilongjiang","Shuangcheng","45.35","126.28333","150121","+08:00","86","0451","161"
"20640000","20643839","CN","China","Heilongjiang","Harbin","45.75","126.65","150001","+08:00","86","0451","140"
"20643840","20676607","CN","China","Heilongjiang","Daqing","46.58333","125","163001","+08:00","86","0459","146"
"20676608","20709375","CN","China","Heilongjiang","Jiamusi","46.83333","130.35","154002","+08:00","86","0454","73"
"20709376","20725759","CN","China","Heilongjiang","Heihe","50.26667","127.46667","231100","+08:00","86","0456","121"
"20725760","20742143","CN","China","Heilongjiang","Qitaihe","45.8","130.85","154606","+08:00","86","0464","210"
"20742144","20750335","CN","China","Heilongjiang","Yichun","47.7","128.9","153000","+08:00","86","0458","401"
"20750336","20750591","CN","China","Heilongjiang","Harbin","45.75","126.65","150001","+08:00","86","0451","140"
"20750592","20751871","CN","China","Heilongjiang","Yichun","47.7","128.9","153000","+08:00","86","0458","401"
"20751872","20752383","CN","China","Heilongjiang","Harbin","45.75","126.65","150001","+08:00","86","0451","140"
